FACLID21	JURDID	STATE	COUNTY	FACLNAME	STRATUM	WEIGHT	CONFPOP	V19	NCONPOP	V21	TOTPOP	V23	NONCIT	V25	QWKNDR	WEEKNDR	V28	ADMALE	V30	ADFEML	V32	JUVMALE	V34	JUVFEML	V36	TOTGEND	V38	JUVADS	V40	CONVMALE	V42	CONVFML	V44	UNCONVML	V46	UNCONVFM	V48	TOTADCNV	V50	WHITE	V52	BLACK	V54	HISP	V56	AMINDALK	V58	ASIAN	V60	HAWPAC	V62	TWORACE	TWORACEF	RACESPEC	OTRACE	V65	RACEDK	RACEDKF	TOTRACE	V67	MARSHAL	V69	FBOP	V69F	ICE	V69I	BIA	V69B	OTRSPEC	OTRAUTH	V69OF	YOURST	V71	OTRST	V73	LOCSTATE	V75	LOCOTRST	V77	TOTAUTH	V79	ADMITS	V82	DSCGH	V85	PEAKDATE	DAYINMT	V87	ADP	V89	RATCAP	V91	ELECMON	V93	HOMDTN	V95	COMMSVC	V97	DAYRPTG	V99	PRETSUP	V101	WKPROG	V103	DRUGPROG	V105	PROGSPEC	OTRPROG	V108	TOTNONCF	V110	ADMLNCNF	V112	ADFMNCNF	V114	JVMLNCNF	V116	JVFMNCNF	V118	NCNFGNDR	V120	CONVNCNF	V122	UNCNVNCF	V124	TOTCNVST	V126	NCONPOP2
281028028060000018500	281028028	28	DOUGLAS COUNTY	DOUGLAS COUNTY DEPT OF CORRECTIONS	1	1	1211	0	152	0	1363	0	308	0	1	0	0	1084	0	127	0	0	0	0	0	1211	0	0	0	219	0	34	0	865	0	93	0	1211	0	455	0	487	0	237	0	28	0	4	0	0	0	0	0	 	0	0	0	0	1211	0	185	0	0	0	130	0	0	0	 	0	0	17	0	0	0	3	0	3	0	338	0	343	0	390	0	28	1234	0	1346	0	1453	0	47	0	0	0	0	0	50	0	0	0	55	0	0	0	 	0	0	152	0	100	0	52	0	0	0	0	0	152	0	102	0	50	0	152	0	152
281041041061000000000	281041041	28	HAMILTON COUNTY	HAMILTON COUNTY JAIL	10	15.7	8	0	0	0	8	0	0	0	2	0	0	8	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	4	0	0	0	8	0	5	0	1	0	2	0	0	1	0	1	0	1	0	1	 	0	1	0	1	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	01	19	0	10	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281054054061000000000	281054054	28	KNOX COUNTY	KNOX COUNTY JAIL	10	15.7	6	0	0	0	6	0	0	0	2	0	0	5	0	1	0	0	0	0	0	6	0	0	8	0	0	0	0	5	0	1	0	6	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	 	0	1	0	1	6	0	0	0	0	0	0	0	1	0	 	0	0	0	0	0	0	5	0	0	0	6	0	9	0	9	0	29	8	0	5	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281055055060000010400	281055055	28	LANCASTER COUNTY	LANCASTER COUNTY	7	1.4136	433	0	0	0	433	0	0	9	2	0	0	366	0	67	0	0	0	0	0	433	0	0	0	198	0	36	0	168	0	31	0	433	0	229	0	125	0	56	0	16	0	5	0	0	0	0	0	from Iraq	2	0	0	0	433	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	1	0	0	0	2	0	204	0	179	0	01	456	0	421	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281060060061000000000	281060060	28	MADISON COUNTY	MADISON COUNTY JAIL	8	2.7519	64	0	0	0	64	0	8	0	1	1	0	54	0	9	0	1	0	0	0	64	0	1	0	18	0	5	0	37	0	4	0	64	0	36	0	7	0	21	0	0	0	0	0	0	0	0	0	 	0	0	0	0	64	0	0	0	0	9	0	0	0	0	 	0	0	0	0	1	0	8	0	0	0	9	0	30	0	23	0	22	69	0	67	1	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
281070070061000000000	281070070	28	PIERCE COUNTY	PIERCE COUNTY JAIL	10	15.7	30	0	1	0	31	0	0	0	2	0	0	30	0	0	0	0	0	0	0	30	0	0	0	0	9	0	9	0	9	0	9	30	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	30	0	30	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	28	30	0	25	1	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1
281077077061000000000	281077077	28	SARPY COUNTY	SARPY COUNTY JAIL	8	2.7519	155	0	0	0	155	0	11	0	1	6	0	140	0	15	0	0	0	0	0	155	0	0	0	43	0	7	0	97	0	8	0	155	0	108	0	22	0	21	0	0	0	3	0	1	0	0	0	 	0	0	0	0	155	0	0	0	0	0	1	0	0	0	 	0	0	0	0	1	0	2	0	1	0	5	0	106	0	92	0	30	155	1	150	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
281085085061000000000	281085085	28	THAYER COUNTY	THAYER COUNTY JAIL	10	15.7	4	0	0	0	4	0	0	0	2	0	0	3	0	1	0	0	0	0	0	4	0	0	0	3	0	1	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	21	5	0	3	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281091091061000000000	281091091	28	WEBSTER COUNTY	WEBSTER COUNTY JAIL	10	15.7	5	0	0	0	5	0	0	0	2	0	0	5	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	1	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	22	6	0	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291001001061000000000	291001001	29	CHURCHILL COUNTY	CHURCHILL COUNTY JAIL	9	5.5377	51	0	0	0	51	0	2	0	1	1	0	40	0	11	0	0	0	0	0	51	0	0	0	24	0	10	0	16	1	1	1	51	0	32	0	1	0	6	0	11	0	1	0	0	0	0	0	 	0	0	0	0	51	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	24	0	22	0	06	55	0	49	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
291002002061000000000	291002002	29	CLARK COUNTY	CLARK COUNTY DETENTION CENTER	1	1	3109	0	241	0	3350	0	0	9	1	3	0	2528	0	544	0	36	0	1	0	3109	0	37	0	477	0	151	0	2087	0	394	0	3109	0	1208	0	1103	0	711	0	9	0	76	0	0	0	0	0	 	0	0	2	0	3109	0	0	0	0	8	7	0	0	0	 	0	0	33	0	6	0	15	0	111	1	172	0	1390	0	1437	0	09	3221	1	3101	1	2984	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	241	0	192	0	46	0	3	0	0	0	241	0	66	0	175	0	241	0	244
291005005061000000000	291005005	29	ESMERALDA COUNTY	ESMERALDA COUNTY JAIL	10	15.7	2	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	0	0	8	0	0	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	2	0	3	0	23	2	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291006006061000000000	291006006	29	EUREKA COUNTY	EUREKA COUNTY JUSTICE FACILITY	10	15.7	4	0	0	0	4	0	0	0	1	0	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	1	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	27	4	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291010010061000000000	291010010	29	LYON COUNTY	LYON COUNTY JAIL	9	5.5377	67	0	0	0	67	0	1	0	1	0	9	50	0	17	0	0	8	0	8	67	0	0	8	28	0	7	0	22	0	10	0	67	0	55	0	3	0	2	0	6	0	0	0	0	0	0	0	 	0	8	1	0	67	0	0	0	0	0	0	0	1	0	 	0	0	2	0	0	0	1	0	0	0	4	0	52	0	39	0	01	71	0	66	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291016016062000000000	291016016	29	WASHOE COUNTY	WASHOE COUNTY DETENTION FACILITY	1	1	1138	0	1219	0	2357	0	128	1	1	1	0	939	0	198	0	1	0	0	0	1138	0	1	0	561	0	114	0	379	0	84	0	1138	0	671	0	133	0	274	0	38	0	18	0	0	0	0	0	 	0	1	4	0	1138	0	14	0	0	8	32	0	0	0	DEA/FBI	11	0	41	1	1	0	3	0	3	0	105	0	514	0	545	0	24	1180	0	1140	0	1505	0	0	8	0	8	1219	0	0	8	0	8	0	8	0	8	 	0	8	1219	0	0	9	0	9	0	8	0	8	1219	0	1219	0	0	8	1219	0	1220
292002002064000000000	292002002	29	LAS VEGAS CITY	LAS VEGAS CITY DETENTION ENFORCEMENT CENTER	1	1	1023	0	0	0	1023	0	0	9	2	0	0	847	0	176	0	0	0	0	0	1023	0	0	8	0	9	0	9	0	9	0	9	1023	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1023	0	1023	0	9	0	0	0	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	9	0	715	0	679	0	01	1059	0	946	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292002003061000000000	292002003	29	NORTH LAS VEGAS CITY	NORTH LAS VEGAS DETENTION CENTER	1	1	971	0	0	8	971	0	0	9	2	0	0	873	0	98	0	0	0	0	0	971	0	0	0	0	9	0	9	0	9	0	9	971	0	215	0	286	0	450	0	1	0	14	0	0	9	0	9	 	0	0	5	0	971	0	294	0	4	0	157	0	1	0	 	0	0	0	0	0	0	43	0	0	0	499	0	425	0	469	0	24	1025	0	906	0	900	0	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0
301004004060100000000	301004004	30	COOS COUNTY	COOS COUNTY DEPT OF CORRECTION	5	11.3636	44	0	5	0	49	0	0	0	2	0	0	41	0	0	0	3	0	0	0	44	0	3	0	27	0	0	0	17	0	0	0	44	0	41	0	1	0	1	0	1	0	0	0	0	0	0	0	 	0	0	0	0	44	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	2	0	10	0	11	0	26	48	0	40	0	61	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	5	0	5	0	0	0	0	0	0	0	5	0	5	0	0	0	5	0	5
301005005060100000000	301005005	30	GRAFTON COUNTY	GRAFTON COUNTY DEPT OF CORRECTION	8	2.7519	140	0	14	0	154	0	6	0	1	2	0	126	0	14	0	0	0	0	0	140	0	0	0	79	0	9	0	47	1	5	1	140	0	131	1	4	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	140	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	4	0	0	0	5	0	33	0	28	0	18	157	0	157	0	116	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	14	0	7	0	7	0	0	0	0	0	14	0	14	0	0	0	14	0	16
301006006061000000000	301006006	30	HILLSBOROUGH COUNTY	HILLSBOROUGH COUNTY  DEPT OF CORRECTION	1	1	544	0	9	0	553	0	35	0	2	0	0	479	0	62	0	3	0	0	0	544	0	3	0	150	0	27	0	332	0	35	0	544	0	373	0	73	0	93	0	1	0	2	0	0	0	2	0	 	0	0	0	0	544	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	5	0	0	0	5	0	111	0	99	0	14	593	0	567	0	717	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	 	0	0	9	0	8	0	1	0	0	0	0	0	9	0	9	0	0	0	9	0	9
301007007060100000000	301007007	30	MERRIMACK COUNTY	MERRIMACK COUNTY DEPT OF CORRECTION	3	4.2917	245	0	10	0	255	0	9	0	1	1	0	203	0	39	0	3	0	0	0	245	0	3	0	40	0	13	0	166	0	26	0	245	0	219	1	11	1	11	1	1	1	3	1	0	1	0	1	 	0	0	0	0	245	0	23	0	0	0	1	0	0	0	 	0	0	3	0	0	0	10	0	0	0	37	0	12	0	9	0	18	249	0	254	1	238	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	 	0	0	10	0	9	0	1	0	0	0	0	0	10	0	10	0	0	0	10	0	11
301008008061000000000	301008008	30	ROCKINGHAM COUNTY	ROCKINGHAM COUNTY DEPT OF CORRECTION	2	2.4167	292	0	27	0	319	0	1	0	1	2	0	245	0	42	0	5	0	0	0	292	0	5	0	91	0	1	0	159	1	41	1	292	0	225	0	25	0	41	0	0	0	1	0	0	0	0	0	 	0	9	0	9	292	0	4	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	8	0	63	0	82	0	17	332	0	351	0	362	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	 	0	0	27	0	18	0	9	0	0	0	0	0	27	0	23	0	4	0	27	0	29
311001001061000000000	311001001	31	ATLANTIC COUNTY	ATLANTIC COUNTY JAIL - DEPT. OF PUBLIC SAFETY	1	1	994	1	145	1	1139	1	0	9	1	5	0	847	1	145	1	2	0	0	9	994	1	2	0	228	1	34	1	621	1	111	1	994	1	265	1	522	1	184	1	0	9	13	1	0	1	0	9	other	10	1	0	8	994	1	0	0	2	0	0	0	0	0	 	0	8	58	0	0	9	11	1	0	8	71	1	228	0	225	0	01	1005	1	1000	1	823	0	40	1	0	8	0	8	105	1	0	8	0	8	0	8	 	0	0	145	1	0	9	0	9	0	8	0	8	145	1	145	1	0	8	145	1	150
311002002061000000000	311002002	31	BERGEN COUNTY	BERGEN COUNTY JAIL AND ANNEX	1	1	827	0	40	0	867	0	231	0	2	0	0	759	0	64	0	4	0	0	0	827	0	4	0	176	0	27	0	587	0	37	0	827	0	257	0	301	0	250	0	2	0	17	0	0	0	0	0	 	0	8	0	0	827	0	0	0	0	0	117	0	0	0	 	0	0	125	0	0	0	12	0	0	0	254	0	165	0	172	0	06	841	0	919	0	1239	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	 	0	0	40	0	37	0	3	0	0	0	0	0	40	0	40	0	0	0	40	0	40
311004004062000000000	311004004	31	CAMDEN COUNTY	CAMDEN COUNTY CORRECTIONAL FACILITY	1	1	1818	0	465	0	2283	0	0	9	1	5	0	1675	0	140	0	3	0	0	0	1818	0	3	0	398	0	76	0	1280	1	64	1	1818	0	589	0	916	0	295	0	2	0	5	0	6	0	5	0	 	0	0	0	0	1818	0	0	0	0	0	3	0	0	0	 	0	0	203	0	0	0	8	0	0	0	214	0	336	0	355	0	11	1834	0	1672	0	1267	1	54	0	0	0	0	0	262	0	149	1	0	0	0	0	 	0	0	465	0	390	0	75	0	0	0	0	0	465	0	316	0	149	1	465	0	470
311006006060100000000	311006006	31	CUMBERLAND COUNTY	CUMBERLAND COUNTY JAIL	7	1.4136	601	0	10	0	611	0	0	9	1	0	0	547	0	54	0	0	0	0	0	601	0	0	0	150	0	12	0	397	0	42	0	601	0	131	0	298	0	163	0	0	0	0	0	0	0	0	0	 	0	0	9	0	601	0	0	0	0	0	0	0	0	0	 	0	0	55	0	0	0	0	9	0	9	55	0	101	0	99	0	07	663	0	633	0	550	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	10	0	9	0	1	0	0	0	0	0	10	0	10	0	0	0	10	0	10
311007007060000010700	311007007	31	ESSEX COUNTY	ESSEX COUNTY JAIL	1	1	2365	0	812	0	3177	0	307	0	2	0	0	2172	0	193	0	0	0	0	0	2365	0	0	0	196	0	18	0	1976	1	175	1	2365	0	153	0	1733	0	458	0	0	0	11	0	0	0	0	0	other	8	0	2	0	2365	0	180	0	0	0	306	0	0	0	fugitive	7	0	113	0	0	0	1	0	0	0	607	0	508	0	525	0	15	2394	0	2300	0	2434	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	DELANEY HALL	751	0	812	0	730	0	82	0	0	0	0	0	812	0	190	0	622	0	812	0	812
311008008060000010800	311008008	31	GLOUCESTER COUNTY	GLOUCESTER COUNTY	7	1.4136	445	1	150	1	595	0	16	1	1	7	1	376	0	69	0	0	0	0	0	445	0	0	0	160	0	30	0	216	0	39	0	445	0	231	0	186	0	26	0	0	0	1	0	1	0	0	9	 	0	8	0	8	445	0	0	0	0	0	16	0	0	0	 	0	8	30	0	8	0	15	0	0	0	69	0	106	0	106	0	01	465	0	464	1	250	0	22	0	0	0	125	1	0	9	0	9	0	0	3	0	 	0	0	150	1	120	1	28	1	2	0	0	0	150	1	148	1	2	0	150	0	157
311009009060100000000	311009009	31	HUDSON COUNTY	HUDSON COUNTY CORRECTIONAL FACILITY	1	1	1943	0	52	0	1995	0	400	1	2	0	0	1775	1	167	1	1	0	0	0	1943	0	1	0	95	1	5	1	1681	1	162	1	1943	0	143	1	1150	1	650	1	0	1	0	1	0	1	0	1	 	0	1	0	1	1943	0	128	1	0	0	350	1	0	0	 	0	0	100	1	0	0	10	0	0	0	588	0	300	1	400	1	20	1950	1	1850	1	2100	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	52	0	50	0	2	0	0	0	0	0	52	0	52	0	0	0	52	0	52
311010010060100000000	311010010	31	HUNTERDON COUNTY	HUNTERDON COUNTY CORRECTIONAL FACILITY	9	5.5377	105	0	7	0	112	0	11	0	1	3	0	88	0	17	0	0	8	0	8	105	0	0	8	9	0	2	0	79	0	15	0	105	0	70	0	19	0	14	0	0	0	1	0	0	0	0	0	Other	1	0	0	0	105	0	0	0	0	0	13	0	0	0	 	0	0	11	0	0	0	0	0	0	0	24	0	30	1	29	1	30	108	0	106	1	158	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	 	0	0	7	0	5	0	2	0	0	0	0	0	7	0	7	0	0	0	7	0	10
311011011060200000000	311011011	31	MERCER COUNTY	MERCER COUNTY CORRECTIONAL CENTER	1	1	1033	0	72	0	1105	0	0	9	1	4	0	955	0	77	0	1	0	0	0	1033	0	1	0	90	0	9	0	866	1	68	1	1033	0	146	0	751	0	132	0	1	0	2	0	1	0	0	0	 	0	0	0	0	1033	0	0	0	0	9	0	9	0	0	 	0	0	52	0	0	0	0	0	0	0	52	0	92	0	90	0	14	1044	0	1015	1	824	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	 	0	0	72	0	52	0	20	0	0	0	0	0	72	0	72	0	0	0	72	0	76
311012012060100000000	311012012	31	MIDDLESEX COUNTY	MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER	1	1	1228	0	28	0	1256	0	0	9	1	0	9	1128	0	100	0	0	9	0	0	1228	0	0	9	0	9	0	9	0	9	0	9	1228	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1228	0	1228	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	00	0	9	1217	0	1554	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	 	0	0	28	0	0	9	0	9	0	0	0	0	28	0	28	0	0	0	28	0	28
311013013061000000000	311013013	31	MONMOUTH COUNTY	MONMOUTH COUNTY CORRECTIONAL INSTITUTION	1	1	1135	0	0	0	1135	0	3	1	2	0	0	997	0	138	0	0	0	0	0	1135	0	0	0	120	1	15	1	877	1	123	1	1135	0	400	1	350	1	200	1	0	0	0	0	0	0	0	0	OTHER	185	1	0	0	1135	0	88	0	0	0	152	0	0	0	 	0	0	64	0	0	0	0	0	1	0	305	0	262	0	242	0	28	1140	0	1111	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311014014060100000000	311014014	31	MORRIS COUNTY	MORRIS COUNTY CORRECTIONAL FACILITY	7	1.4136	379	0	124	0	503	0	0	9	1	59	0	344	0	35	0	0	0	0	0	379	0	0	0	100	0	18	0	244	1	17	1	379	0	175	0	99	0	99	0	1	0	5	0	0	0	0	0	 	0	0	0	0	379	0	0	0	0	0	9	0	0	0	 	0	0	1	0	2	0	0	0	0	0	12	0	71	0	60	0	11	405	0	346	0	525	0	0	8	0	8	0	8	124	0	0	8	0	8	0	8	 	0	8	124	0	105	0	19	0	0	0	0	0	124	0	124	0	0	0	124	0	183
311015015061000000000	311015015	31	OCEAN COUNTY	OCEAN COUNTY JUSTICE COMPLEX	7	1.4136	520	0	0	0	520	0	0	9	2	0	0	471	0	45	0	4	0	0	0	520	0	4	0	108	0	14	0	367	0	31	0	520	0	283	0	145	0	91	0	0	0	1	0	0	0	0	0	 	0	0	0	0	520	0	0	0	0	0	0	0	0	0	 	0	0	35	0	0	0	0	0	0	0	35	0	156	0	145	0	20	534	0	517	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311016016061000000000	311016016	31	PASSAIC COUNTY	PASSAIC COUNTY JAIL	1	1	1159	0	17	0	1176	0	0	9	1	7	0	1072	0	87	0	0	0	0	0	1159	0	0	0	176	1	17	1	896	1	70	1	1159	0	130	1	350	1	629	1	3	1	0	0	0	0	0	0	 	0	0	47	1	1159	0	0	0	0	0	1	0	0	0	 	0	0	84	0	0	0	15	0	0	0	100	0	138	0	208	0	25	1189	0	1166	0	944	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	 	0	0	17	0	15	0	2	0	0	0	0	0	17	0	17	0	0	0	17	0	24
311019019060100000000	311019019	31	SUSSEX COUNTY	SUSSEX COUNTY WALTER KEOGH DWYER CORR FAC	8	2.7519	197	0	0	0	197	0	25	0	1	1	0	164	0	33	0	0	0	0	0	197	0	0	0	48	0	9	0	116	0	24	0	197	0	147	0	21	0	21	0	0	0	1	0	1	0	0	1	 	0	1	6	0	197	0	0	0	0	0	25	0	0	0	 	0	0	12	0	0	0	0	0	0	0	37	0	39	0	38	0	17	200	0	166	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
311020020061000000000	311020020	31	UNION COUNTY	UNION COUNTY JAIL	1	1	936	0	166	0	1102	0	0	9	1	1	0	852	0	83	0	1	0	0	0	936	0	1	0	206	0	20	0	647	1	63	1	936	0	97	0	613	0	0	0	1	0	0	0	0	0	0	0	OTHER	2	0	223	1	936	0	0	0	0	9	0	0	0	0	 	0	0	121	0	0	0	2	0	0	0	123	0	157	0	130	0	04	949	0	1070	0	1100	1	0	0	0	0	0	0	0	0	0	0	0	0	166	0	 	0	0	166	0	155	0	11	0	0	0	0	0	166	0	63	0	103	0	166	0	167
321001001061000000000	321001001	32	BERNALILLO COUNTY/CITY	BERNALILLO COUNTY METRO DETENTION CENTER	1	1	2724	0	512	0	3236	0	218	1	2	0	0	2382	0	342	0	0	8	0	8	2724	0	0	8	653	1	94	1	1729	1	248	1	2724	0	600	1	246	1	1526	1	300	1	15	1	0	8	0	8	 	0	8	37	1	2724	0	0	9	0	0	218	1	0	9	 	0	9	165	1	0	9	0	9	0	9	383	0	799	0	753	0	30	2724	1	2636	0	2236	0	504	1	8	1	0	0	0	0	0	8	0	8	0	0	 	0	8	512	0	406	1	106	1	0	8	0	8	512	0	175	1	337	1	512	0	512
321005005061000000000	321005005	32	CURRY COUNTY	CURRY COUNTY ADULT DETENTION CENTER	3	4.2917	255	0	12	0	267	0	29	1	1	3	0	201	0	54	0	0	0	0	0	255	0	0	0	17	1	6	1	184	1	48	1	255	0	92	1	56	1	100	1	2	1	0	1	0	1	4	1	 	0	1	1	1	255	0	0	0	0	0	29	0	0	0	 	0	0	51	0	3	0	0	0	0	0	83	0	100	0	94	0	29	299	0	275	1	262	1	10	0	0	0	0	0	0	0	2	0	0	0	0	0	 	0	0	12	0	9	0	3	0	0	0	0	0	12	0	10	0	2	0	12	0	15
321007007061000000000	321007007	32	DONA ANA COUNTY	DONA ANA COUNTY DETENTION CENTER	1	1	861	0	0	0	861	0	300	1	1	15	0	754	0	73	0	34	0	0	0	861	0	0	1	48	0	13	0	740	0	60	0	861	0	668	0	49	0	139	0	3	0	1	0	0	0	0	0	 	0	0	1	0	861	0	283	0	0	0	0	0	1	0	 	0	0	0	0	0	0	0	0	0	0	284	0	293	0	257	0	30	861	1	838	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
321016016061000000000	321016016	32	LUNA COUNTY	LUNA COUNTY DETENTION CENTER	7	1.4136	394	0	0	0	394	0	255	1	1	1	0	360	0	29	0	5	0	0	0	394	0	0	0	28	1	5	1	337	1	24	1	394	0	31	1	6	1	355	1	2	1	0	1	0	1	0	1	 	0	1	0	1	394	0	255	1	0	0	0	0	0	0	 	0	0	0	0	0	0	15	1	3	1	273	1	76	0	71	0	08	413	0	325	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
321017017062000000000	321017017	32	GALLUP-MCKINLEY COUNTY	GALLUP/MCKINLEY CO ADULT DETENTION CENTER	12	1	287	0	0	0	287	0	2	1	2	0	0	256	0	31	0	0	0	0	0	287	0	0	0	160	1	20	1	96	1	11	1	287	0	16	0	5	0	48	0	100	1	2	0	0	0	94	1	 	0	0	22	1	287	0	0	0	0	0	0	0	20	1	 	0	0	0	0	0	0	39	1	75	1	134	1	142	0	151	0	30	287	1	299	0	328	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321020020062000000000	321020020	32	QUAY COUNTY	QUAY COUNTY DETENTION CENTER	5	11.3636	54	0	2	0	56	0	0	0	2	0	0	43	0	8	0	3	0	0	0	54	0	0	0	9	0	1	0	37	0	7	0	54	0	18	0	7	0	27	0	1	0	0	1	0	1	0	1	 	0	1	1	0	54	0	0	0	0	0	0	0	0	0	 	0	0	4	0	1	0	2	0	1	0	8	0	20	0	67	0	28	54	0	36	1	53	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	2
