FACLID21	JURDID	STATE	COUNTY	FACLNAME	STRATUM	WEIGHT	CONFPOP	V19	NCONPOP	V21	TOTPOP	V23	NONCIT	V25	QWKNDR	WEEKNDR	V28	ADMALE	V30	ADFEML	V32	JUVMALE	V34	JUVFEML	V36	TOTGEND	V38	JUVADS	V40	CONVMALE	V42	CONVFML	V44	UNCONVML	V46	UNCONVFM	V48	TOTADCNV	V50	WHITE	V52	BLACK	V54	HISP	V56	AMINDALK	V58	ASIAN	V60	HAWPAC	V62	TWORACE	TWORACEF	RACESPEC	OTRACE	V65	RACEDK	RACEDKF	TOTRACE	V67	MARSHAL	V69	FBOP	V69F	ICE	V69I	BIA	V69B	OTRSPEC	OTRAUTH	V69OF	YOURST	V71	OTRST	V73	LOCSTATE	V75	LOCOTRST	V77	TOTAUTH	V79	ADMITS	V82	DSCGH	V85	PEAKDATE	DAYINMT	V87	ADP	V89	RATCAP	V91	ELECMON	V93	HOMDTN	V95	COMMSVC	V97	DAYRPTG	V99	PRETSUP	V101	WKPROG	V103	DRUGPROG	V105	PROGSPEC	OTRPROG	V108	TOTNONCF	V110	ADMLNCNF	V112	ADFMNCNF	V114	JVMLNCNF	V116	JVFMNCNF	V118	NCNFGNDR	V120	CONVNCNF	V122	UNCNVNCF	V124	TOTCNVST	V126	NCONPOP2
101042042061000000000	101042042	10	MARION COUNTY	MARION COUNTY JAIL	1	1	1805	0	15	0	1820	0	80	1	1	11	1	1464	0	331	0	10	0	0	0	1805	0	10	0	791	0	201	0	683	0	130	0	1805	0	1035	1	615	1	150	1	1	0	0	0	0	0	0	0	 	0	0	4	1	1805	0	25	1	3	1	0	0	0	0	 	0	0	30	1	0	1	39	1	3	1	100	1	288	0	294	0	3	1848	0	1935	0	2164	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	 	0	0	15	0	10	0	5	0	0	0	0	0	15	0	15	0	0	0	15	0	26
152049008061000000000	152049008	15	MARION COUNTY	MARION COUNTY JAIL	1	1	1306	1	1300	1	2606	1	5	1	2	0	0	930	1	344	1	31	1	1	1	1306	1	0	9	0	9	0	9	0	9	0	9	1306	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1306	0	1306	0	89	1	0	8	5	1	0	8	 	0	8	0	8	0	8	0	8	0	8	94	1	0	9	0	9	26	1306	1	1344	1	1521	1	1275	0	0	0	0	0	25	0	0	0	0	0	0	0	 	0	0	1300	0	938	1	362	0	0	0	0	0	1300	0	1300	0	0	0	1300	0	1300
158049008061000000000	158049008	15	MARION COUNTY	MARION COUNTY JAIL II - C.C.A.	1	1	1030	0	0	0	1030	0	0	9	2	0	0	847	0	153	0	29	0	1	0	1030	0	30	0	0	9	0	9	0	9	0	9	1030	0	381	1	628	1	21	1	0	0	0	0	0	0	0	0	 	0	0	0	0	1030	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	1000	1	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361051051062000000000	361051051	36	MARION COUNTY	MULTI COUNTY CORRECTIONAL CENTER	12	1	160	0	0	0	160	0	6	0	2	0	0	135	0	24	0	0	0	1	0	160	0	1	0	54	0	9	0	81	0	16	0	160	0	129	0	23	0	8	0	0	0	0	0	0	0	0	9	 	0	8	0	0	160	0	0	0	0	0	4	0	0	0	 	0	0	2	0	0	0	2	0	0	0	8	0	134	0	80	0	2	167	0	155	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381024024060000019100	381024024	38	MARION COUNTY	MARION COUNTY	1	1	690	0	0	0	690	0	32	0	2	0	0	589	0	96	0	5	0	0	0	690	0	5	0	290	1	46	1	304	1	50	1	690	0	531	1	31	0	111	0	0	0	2	0	3	0	0	0	 	0	0	12	0	690	0	3	0	0	0	32	0	0	0	 	0	0	3	0	1	0	22	0	0	0	61	0	154	0	253	0	30	690	0	536	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251046046062000000000	251046046	25	MARION-WALTHALL COUNTY	MARION/WALTHALL CO REGIONAL CORR FAC	12	1	521	0	0	0	521	0	0	0	2	0	0	410	0	111	0	0	0	0	0	521	0	0	0	313	0	93	0	97	0	18	0	521	0	135	1	386	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	521	0	0	0	0	0	0	0	0	0	 	0	0	406	0	0	0	0	0	0	0	406	0	0	9	0	9	30	521	0	500	1	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
051022022061000000000	051022022	05	MARIPOSA COUNTY	MARIPOSA COUNTY JAIL	9	5.5377	54	0	0	0	54	0	1	0	1	1	0	47	0	7	0	0	0	0	0	54	0	0	8	17	0	5	0	30	0	2	0	54	0	45	0	1	0	6	0	1	0	1	0	0	0	0	0	 	0	0	0	0	54	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	1	0	1	0	5	0	13	0	7	0	9	58	0	56	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
161064064061000000000	161064064	16	MARSHALL COUNTY	MARSHALL COUNTY JAIL	8	2.7519	149	0	0	0	149	0	0	9	2	0	0	127	0	22	0	0	0	0	0	149	0	0	0	15	1	7	1	112	1	15	1	149	0	119	1	24	0	0	9	5	0	1	0	0	0	0	0	 	0	0	0	0	149	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	56	0	0	0	59	0	51	0	53	0	15	158	0	146	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251047047061000000000	251047047	25	MARSHALL COUNTY	MARSHALL COUNTY JAIL	4	7.5625	107	1	0	0	107	1	0	9	2	0	0	103	1	2	1	2	1	0	0	107	1	0	9	49	1	1	1	56	1	1	1	107	1	24	1	79	1	4	1	0	1	0	1	0	1	0	1	 	0	1	0	1	107	1	0	1	0	1	0	1	0	1	 	0	1	0	9	0	1	0	1	0	1	0	9	0	9	0	9	0	0	9	90	1	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491026026062000000000	491026026	49	MARSHALL COUNTY	MARSHALL CO NORTHERN REG JAIL & CORR COMPLX	12	1	273	0	0	0	273	0	0	0	2	0	0	241	0	32	0	0	0	0	0	273	0	0	0	87	0	15	0	154	0	17	0	273	0	150	1	82	1	0	0	1	0	0	0	0	0	40	1	 	0	0	0	0	273	0	37	0	0	0	0	0	0	0	 	0	0	55	0	0	0	4	1	3	1	99	0	76	0	64	0	8	301	0	281	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101043043062000000000	101043043	10	MARTIN COUNTY	MARTIN COUNTY JAIL	1	1	579	0	0	0	579	0	16	0	1	24	0	495	0	79	0	5	0	0	0	579	0	5	0	165	0	38	0	335	0	41	0	579	0	432	0	147	0	0	9	0	9	0	9	0	9	0	9	 	0	8	0	8	579	0	0	0	0	0	16	0	0	0	 	0	0	19	0	0	0	0	9	0	0	35	0	193	0	197	0	14	615	0	628	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
181081081060100000000	181081081	18	MASON COUNTY	MASON COUNTY JAIL	8	2.7519	145	0	0	0	145	0	6	1	2	0	0	130	0	15	0	0	0	0	0	145	0	0	0	34	0	5	0	96	0	10	0	145	0	125	0	14	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	145	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	17	0	2	1	19	1	8	0	41	1	8	165	0	145	1	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481023023061000000000	481023023	48	MASON COUNTY	MASON COUNTY JAIL	9	5.5377	108	0	0	0	108	0	8	1	2	0	0	95	0	13	0	0	0	0	0	108	0	0	0	24	0	4	0	71	0	9	0	108	0	99	0	2	0	6	0	0	0	0	0	1	0	0	0	 	0	0	0	0	108	0	0	0	0	0	8	0	0	0	 	0	0	0	0	0	0	0	0	0	0	8	0	26	0	34	0	3	119	0	117	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441161161061000000000	441161161	44	MATAGORDA COUNTY	MATAGORDA COUNTY JAIL	9	5.5377	108	0	0	0	108	0	15	0	2	0	0	95	1	13	1	0	0	0	0	108	0	0	0	13	1	2	1	82	1	11	1	108	0	30	0	37	0	41	0	0	0	0	0	0	0	0	0	 	0	0	0	0	108	0	0	0	0	0	6	1	0	0	 	0	0	10	1	0	0	0	0	0	0	16	0	40	1	50	1	22	123	0	95	0	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371045045061000000000	371045045	37	MCCURTAIN COUNTY	MCCURTAIN COUNTY JAIL	8	2.7519	142	0	0	0	142	0	0	0	1	3	0	123	0	19	0	0	0	0	0	142	0	0	0	77	0	4	0	46	0	15	0	142	0	99	0	23	0	6	0	14	0	0	0	0	0	0	0	 	0	0	0	0	142	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	53	0	55	0	22	156	0	118	1	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
141055055061000000000	141055055	14	MCDONOUGH COUNTY	MCDONOUGH COUNTY JAIL	5	11.3636	33	0	0	0	33	0	0	1	1	4	0	30	0	3	0	0	0	0	0	33	0	0	0	4	0	1	0	26	0	2	0	33	0	23	0	8	0	0	0	1	0	0	0	1	0	0	0	 	0	0	0	0	33	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	1	0	13	0	4	0	30	38	0	25	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
111094094061000000000	111094094	11	MCDUFFIE COUNTY	MCDUFFIE COUNTY JAIL	8	2.7519	170	0	0	0	170	0	0	0	1	0	0	159	0	11	0	0	0	0	0	170	0	0	0	58	0	9	0	101	0	2	0	170	0	29	0	141	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	170	0	42	0	0	0	0	0	0	0	 	0	0	67	0	0	0	0	0	0	0	109	0	40	0	41	0	11	171	0	157	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141056056061000000000	141056056	14	MCHENRY COUNTY	MCHENRY COUNTY JAIL	7	1.4136	470	0	0	0	470	0	278	1	1	9	0	397	0	67	0	6	0	0	0	470	0	6	0	63	0	11	0	340	1	56	1	470	0	198	1	59	0	201	1	0	0	12	1	0	0	0	0	 	0	0	0	0	470	0	34	0	2	0	263	0	0	0	 	0	0	0	0	0	0	0	0	0	0	299	0	246	0	202	0	8	483	0	449	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
141057057061000000000	141057057	14	MCLEAN COUNTY	MCLEAN COUNTY JAIL	8	2.7519	284	0	0	0	284	0	0	9	1	38	0	238	0	46	0	0	0	0	0	284	0	0	0	66	0	12	0	172	0	34	0	284	0	128	1	142	1	14	1	0	9	0	9	0	9	0	9	 	0	9	0	9	284	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	194	0	174	0	29	289	0	250	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
441155155061000000000	441155155	44	MCLENNAN COUNTY	MCLENNAN COUNTY JAIL	1	1	889	0	0	0	889	0	2	1	1	35	1	782	0	107	0	0	0	0	0	889	0	0	0	0	9	0	9	0	9	0	9	889	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	889	0	889	0	55	0	0	0	0	0	0	0	 	0	0	79	0	0	0	0	0	0	0	134	0	414	0	369	0	21	916	0	882	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
341060060060000011800	341060060	34	MECKLENBURG COUNTY	MECKLENBURG COUNTY	1	1	2647	0	81	0	2728	0	112	0	1	33	0	2301	0	235	0	102	0	9	0	2647	0	0	8	225	0	40	0	2178	1	204	1	2647	0	365	0	1744	0	492	0	0	0	6	0	0	0	24	0	MIDDLE EAST	8	0	8	0	2647	0	460	0	2	0	553	0	0	0	 	0	0	265	0	0	0	0	0	0	0	1280	0	965	0	761	0	30	2647	0	2610	0	2668	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	81	0	77	0	4	0	0	0	0	0	81	0	0	0	81	0	81	0	114
361052052061000000000	361052052	36	MEDINA COUNTY	MEDINA COUNTY JAIL	7	1.4136	215	0	0	0	215	0	0	0	2	0	0	180	0	35	0	0	8	0	8	215	0	0	0	147	0	27	0	33	0	8	0	215	0	177	0	25	0	9	0	0	0	0	0	0	0	0	0	 	0	0	4	0	215	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	47	0	6	0	21	230	0	208	1	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441163163061000000000	441163163	44	MEDINA COUNTY	MEDINA COUNTY JAIL	9	5.5377	67	0	0	0	67	0	1	0	1	1	0	61	0	6	0	0	0	0	0	67	0	0	8	16	0	2	0	45	0	4	0	67	0	17	0	1	0	49	0	0	0	0	0	0	0	0	0	 	0	0	0	0	67	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	4	0	0	0	5	0	40	0	40	0	7	89	0	81	0	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
141065065061000000000	141065065	14	MENARD COUNTY	MENARD COUNTY JAIL	10	15.7	26	0	0	0	26	0	0	9	1	6	0	23	0	3	0	0	0	0	0	26	0	0	0	8	0	2	0	15	0	1	0	26	0	21	0	3	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	8	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	8	0	16	0	16	0	15	27	0	25	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
051023023061000000000	051023023	05	MENDOCINO COUNTY	MENDOCINO COUNTY JAIL	7	1.4136	301	0	101	0	402	0	0	9	1	6	1	265	0	36	0	0	0	0	0	301	0	0	0	106	1	12	1	159	1	24	1	301	0	186	1	6	1	54	1	51	1	1	1	3	1	0	1	 	0	0	0	0	301	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	6	324	0	292	1	305	0	10	0	0	0	0	0	0	0	0	0	91	0	0	0	 	0	0	101	0	0	9	0	9	0	9	0	9	101	0	101	0	0	0	101	0	107
051024024060000002100	051024024	05	MERCED COUNTY	MERCED COUNTY	7	1.4136	798	0	167	0	965	0	57	0	1	59	0	714	0	84	0	0	0	0	0	798	0	0	0	210	0	19	0	504	0	65	0	798	0	322	0	130	0	308	0	5	0	33	0	0	0	0	0	 	0	0	0	0	798	0	0	0	0	0	5	0	0	0	 	0	0	17	0	2	0	0	0	0	0	24	0	263	0	249	0	18	811	0	793	0	798	0	34	0	0	0	0	0	0	0	0	0	133	0	0	0	 	0	0	167	0	126	0	41	0	0	0	0	0	167	0	167	0	0	0	167	0	226
311011011060200000000	311011011	31	MERCER COUNTY	MERCER COUNTY CORRECTIONAL CENTER	1	1	1030	0	52	0	1082	0	62	1	1	2	0	907	0	121	0	2	0	0	0	1030	0	2	0	95	0	9	0	814	1	112	1	1030	0	158	0	727	0	137	0	2	0	3	0	3	0	0	0	 	0	0	0	0	1030	0	0	0	0	0	0	9	0	0	 	0	9	46	1	0	0	0	9	0	9	46	1	109	0	124	0	15	1064	0	944	1	824	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	 	0	0	52	0	44	0	8	0	0	0	0	0	52	0	52	0	0	0	52	0	54
351029029061000000000	351029029	35	MERCER COUNTY	MERCER COUNTY JAIL	10	15.7	13	0	0	0	13	0	0	0	1	2	0	11	0	2	0	0	0	0	0	13	0	0	8	3	0	2	0	8	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	 	0	0	0	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	10	0	0	0	10	0	15	0	19	0	28	20	0	15	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
301007007060100000000	301007007	30	MERRIMACK COUNTY	MERRIMACK COUNTY HOUSE OF CORRECTIONS & JAIL	3	4.2917	233	0	6	0	239	0	4	0	1	5	0	186	0	41	0	5	0	1	0	233	0	6	0	50	0	4	0	141	0	38	0	233	0	212	0	11	0	9	0	0	0	1	0	0	0	0	0	 	0	0	0	0	233	0	20	0	0	0	2	0	0	0	 	0	0	3	0	0	0	6	0	0	0	31	0	83	0	104	0	22	247	0	215	0	234	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	 	0	0	6	0	6	0	0	0	0	0	0	0	6	0	6	0	0	0	6	0	11
438019003068000000000	438019003	43	DAVIDSON COUNTY	METRO DAVIDSON COUNTY DETENTION  FAC- C.C.A.	1	1	1113	0	0	0	1113	0	0	9	2	0	0	1113	0	0	0	0	0	0	0	1113	0	0	0	1113	0	0	0	0	0	0	0	1113	0	301	1	779	1	33	1	0	0	0	0	0	0	0	0	 	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	9	1076	1	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361055055061000000000	361055055	36	MIAMI COUNTY	MIAMI COUNTY JAIL	2	2.4167	87	0	0	0	87	0	0	0	2	0	0	49	0	38	0	0	0	0	0	87	0	0	0	13	0	24	0	36	1	14	1	87	0	67	0	17	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	87	0	1	0	0	0	0	0	0	0	 	0	0	8	0	0	0	1	0	1	0	11	0	69	0	53	0	22	105	0	66	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361055055062000000000	361055055	36	MIAMI COUNTY	MIAMI COUNTY INCARCERATION FACILITY	2	2.4167	194	0	0	0	194	0	30	0	2	0	0	194	0	0	0	0	0	0	0	194	0	0	0	98	0	0	0	96	0	0	0	194	0	136	0	31	0	27	0	0	0	0	0	0	0	0	0	 	0	0	0	0	194	0	40	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	0	0	43	0	33	0	23	0	28	195	0	213	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101013013060000005100	101013013	10	MIAMI-DADE COUNTY	MIAMI-DADE COUNTY CORRECTIONS AND REHAB.	1	1	7082	0	294	0	7376	0	0	9	1	31	0	6392	0	564	0	123	0	3	0	7082	0	126	0	1827	0	174	0	4688	0	393	0	7082	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	7082	0	7082	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	2400	0	2431	0	29	7251	0	7050	0	5845	0	240	0	53	0	0	0	1	0	0	0	0	0	0	0	 	0	0	294	0	273	0	21	0	0	0	0	0	294	0	54	1	240	1	294	0	325
221009009060400000000	221009009	22	MIDDLESEX COUNTY	MIDDLESEX COUNTY JAIL & HOUSE OF CORRECTION	1	1	1286	0	0	0	1286	0	0	9	1	4	0	1286	0	0	0	0	9	0	0	1286	0	0	9	821	0	0	0	465	0	0	0	1286	0	887	1	167	1	193	1	0	9	39	1	0	9	0	9	 	0	9	0	9	1286	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	38	0	0	0	38	0	0	9	0	9	0	0	9	1200	1	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
311012012060100000000	311012012	31	MIDDLESEX COUNTY	MIDDLESEX COUNTY ADULT CORRECTIONAL CENTER	1	1	1216	0	28	0	1244	0	200	0	1	28	0	1105	0	110	0	1	0	0	0	1216	0	1	0	203	0	19	0	903	0	91	0	1216	0	291	0	465	0	420	0	4	0	21	0	0	0	15	0	 	0	0	0	0	1216	0	0	0	0	0	175	0	0	0	 	0	0	72	0	0	0	0	0	0	0	247	0	350	1	350	1	18	1258	0	1208	1	1436	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	 	0	0	28	0	26	0	2	0	0	0	0	0	28	0	28	0	0	0	28	0	56
471060060060100000000	471060060	47	MIDDLESEX COUNTY	MIDDLE PENINSULA REGIONAL SECURITY CENTER	12	1	206	0	0	9	206	0	0	9	1	0	9	178	0	28	0	0	0	0	0	206	0	0	0	119	1	14	1	59	1	14	1	206	0	99	1	100	1	6	1	0	1	0	1	0	1	0	1	 	0	1	1	1	206	0	0	1	0	1	0	1	0	1	 	0	1	0	9	0	1	0	9	0	1	0	9	0	9	0	9	0	0	9	221	0	121	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	9	0	9	0	9	0	0	0	0	0	9	0	9	0	0	0	9	0
372055013061000000000	372055013	37	MIDWEST CITY	MIDWEST CITY JAIL	9	5.5377	30	0	0	0	30	0	0	0	1	4	0	24	0	6	0	0	0	0	0	30	0	0	0	20	0	3	0	4	0	3	0	30	0	12	0	16	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	2	0	96	0	98	0	1	57	0	39	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
241048048061000000000	241048048	24	MILLE LACS COUNTY	MILLE LACS COUNTY JAIL	9	5.5377	64	0	0	0	64	0	0	0	1	0	0	44	0	20	0	0	0	0	0	64	0	0	0	9	0	1	0	35	0	19	0	64	0	36	0	10	0	0	0	18	0	0	0	0	0	0	0	 	0	0	0	0	64	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	22	0	0	0	25	0	15	0	33	0	4	89	0	88	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
041046046061000000000	041046046	04	MILLER COUNTY	MILLER COUNTY JAIL	8	2.7519	302	0	0	0	302	0	0	9	2	0	0	262	1	40	1	0	0	0	0	302	0	0	0	0	9	0	9	0	9	0	9	302	0	87	1	169	1	46	1	0	0	0	0	0	0	0	0	 	0	0	0	0	302	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	27	325	1	325	1	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501041041061000000000	501041041	50	MILWAUKEE COUNTY	MILWAUKEE COUNTY JAIL	1	1	923	0	120	0	1043	0	0	9	2	0	0	778	0	127	0	17	0	1	0	923	0	18	0	518	0	56	0	277	0	72	0	923	0	203	0	671	0	45	0	2	0	2	0	0	9	0	9	 	0	0	0	0	923	0	62	0	0	0	0	0	0	0	 	0	0	142	0	0	0	0	0	0	0	204	0	824	0	666	0	30	923	0	890	0	990	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	 	0	0	120	0	93	0	23	0	4	0	0	0	120	0	120	0	0	0	120	0	120
501041041062000000000	501041041	50	MILWAUKEE COUNTY	MILWAUKEE COUNTY HOUSE OF CORRECTION	1	1	2102	0	164	0	2266	0	0	0	1	0	0	1856	0	197	0	49	0	0	0	2102	0	47	0	1326	0	162	0	579	0	35	0	2102	0	562	0	1424	0	106	0	5	0	5	0	0	0	0	0	 	0	0	0	0	2102	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	207	0	214	0	3	2425	0	2147	1	2010	0	158	0	0	0	0	0	0	0	0	0	6	0	0	0	 	0	0	164	0	125	0	39	0	0	0	0	0	164	0	164	0	0	0	164	0	164
271031031061000000000	271031031	27	MINERAL COUNTY	MINERAL COUNTY JAIL	10	15.7	24	0	0	0	24	0	0	0	2	0	0	23	0	1	0	0	0	0	0	24	0	0	0	2	0	0	0	21	0	1	0	24	0	21	0	2	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	24	0	9	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	9	0	6	0	10	0	2	35	0	18	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421050049060000014000	421050049	42	MINNEHAHA COUNTY	MINNEHAHA COUNTY	7	1.4136	451	0	0	0	451	0	23	0	2	0	0	355	0	96	0	0	0	0	0	451	0	0	8	173	0	40	0	182	0	56	0	451	0	255	0	54	0	49	0	76	0	9	0	0	0	3	0	 	0	0	5	0	451	0	53	0	0	0	11	0	0	0	 	0	0	24	0	1	0	30	0	0	0	119	0	338	0	371	0	14	522	0	493	0	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
011049049062000000000	011049049	01	MOBILE COUNTY	MOBILE COUNTY JAIL	1	1	1481	0	0	0	1481	0	0	9	1	1	0	1269	0	200	0	12	0	0	0	1481	0	0	0	218	1	28	1	1063	1	172	1	1481	0	491	0	961	0	0	8	0	8	0	8	0	8	0	8	OTHER	29	0	0	0	1481	0	19	0	0	8	0	8	0	8	 	0	8	95	0	0	0	0	8	0	8	114	0	513	0	521	0	24	1496	0	1450	1	1164	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
